24.50	0.1712553785	0.3941373314	0.5000000000	5.1079082499	0.7446636002	4.8386052146	0.5982900707	0.2693030353	0.1463735294	0.000000E+00	0.000000E+00	0.2624379602	0.1383221593	0.000000E+00	0.000000E+00	0.0068650751	0.0080513702	0.000000E+00	0.000000E+00	0.3736112376	5.4115647705	4068.0000000000
25.00	0.1712554824	0.3941374564	0.5000000000	5.1079050635	0.7446635723	4.8386021041	0.5982901613	0.2693029594	0.1463734110	0.000000E+00	0.000000E+00	0.2624378745	0.1383220321	0.000000E+00	0.000000E+00	0.0068650849	0.0080513789	0.000000E+00	0.000000E+00	0.3736112375	5.4115741716	4068.0000000000
25.50	0.1712554403	0.3941375209	0.5000000000	5.1079085995	0.7446637018	4.8386046886	0.5982899510	0.2693039109	0.1463737508	0.000000E+00	0.000000E+00	0.2624388056	0.1383223497	0.000000E+00	0.000000E+00	0.0068651052	0.0080514010	0.000000E+00	0.000000E+00	0.3736112375	5.4115911125	4068.0000000000
26.00	0.1712553723	0.3941374597	0.5000000000	5.1079104354	0.7446637778	4.8386056914	0.5982896434	0.2693047440	0.1463741344	0.000000E+00	0.000000E+00	0.2624396415	0.1383227357	0.000000E+00	0.000000E+00	0.0068651026	0.0080513988	0.000000E+00	0.000000E+00	0.3736112377	5.4115881737	4068.0000000000
26.50	0.1712554518	0.3941374077	0.5000000000	5.1079057777	0.7446636606	4.8386013445	0.5982896116	0.2693044332	0.1463740490	0.000000E+00	0.000000E+00	0.2624393366	0.1383226582	0.000000E+00	0.000000E+00	0.0068650966	0.0080513908	0.000000E+00	0.000000E+00	0.3736112377	5.4115827741	4068.0000000000
27.00	0.1712555909	0.3941374329	0.5000000000	5.1079014118	0.7446635162	4.8385974950	0.5982896941	0.2693039169	0.1463738221	0.000000E+00	0.000000E+00	0.2624388002	0.1383224125	0.000000E+00	0.000000E+00	0.0068651167	0.0080514097	0.000000E+00	0.000000E+00	0.3736112376	5.4115989104	4068.0000000000
27.50	0.1712555992	0.3941374338	0.5000000000	5.1079033863	0.7446635154	4.8385993245	0.5982896360	0.2693040618	0.1463738794	0.000000E+00	0.000000E+00	0.2624389195	0.1383224426	0.000000E+00	0.000000E+00	0.0068651423	0.0080514368	0.000000E+00	0.000000E+00	0.3736112376	5.4116191436	4068.0000000000
28.00	0.1712555230	0.3941373652	0.5000000000	5.1079062147	0.7446635566	4.8386019944	0.5982895640	0.2693042203	0.1463739926	0.000000E+00	0.000000E+00	0.2624390809	0.1383225577	0.000000E+00	0.000000E+00	0.0068651394	0.0080514349	0.000000E+00	0.000000E+00	0.3736112377	5.4116159258	4068.0000000000
28.50	0.1712555312	0.3941373190	0.5000000000	5.1079044309	0.7446634968	4.8386006632	0.5982896552	0.2693037678	0.1463738417	0.000000E+00	0.000000E+00	0.2624386436	0.1383224230	0.000000E+00	0.000000E+00	0.0068651241	0.0080514186	0.000000E+00	0.000000E+00	0.3736112377	5.4116032520	4068.0000000000
29.00	0.1712555879	0.3941373496	0.5000000000	5.1079024791	0.7446634304	4.8385992528	0.5982898309	0.2693032263	0.1463735995	0.000000E+00	0.000000E+00	0.2624381014	0.1383221808	0.000000E+00	0.000000E+00	0.0068651249	0.0080514188	0.000000E+00	0.000000E+00	0.3736112376	5.4116042636	4068.0000000000
